id,name,ally,villages,points,att,def,sup,all
2217868,Dragon1318,0,1,567,0,0,0,0
2219529,Herly,0,1,143,0,0,0,0
2220214,Japo1,351,1,3573,38,0,0,38
2227361,stefan der tapfere,0,1,152,0,0,0,0
2227947,SengokuSan,11,1,1884,0,0,0,0
2229269,Diorgle,43,1,2085,374,22593,0,22967
2231408,LaWitch,424,1,2088,0,0,0,0
2240021,pipin68,0,1,605,0,0,0,0
2241644,ulanbator,222,2,7678,0,0,0,0
2246298,Lady Sarah 2002,0,1,1748,0,32,0,32
2248983,-manfred,282,1,1971,663,20,29,712
2254926,Kerstin-der-wolff,0,2,1161,8387,19788,0,28175
2255761,fatboy16,41,1,3053,0,0,0,0
2261699,thomas1994x,461,3,5692,1369,390,10789,12548
2266248,DuRindvieh,108,1,1124,0,8,0,8
2269847,Lord Tomious,340,1,249,0,50,0,50
2275173,Exnatik,0,1,154,0,0,0,0
2277168,Arl Cucuc Cool,0,0,0,0,1705,0,1705
2278483,Schnapsbaron,0,0,0,950,786,0,1736
2279625,Herbergsmutter,0,1,825,228,173,0,401
2288408,ein-locky,413,3,11645,21,917,0,938
2289095,Tatto1,0,1,26,0,5773,0,5773
2302763,richy2,0,1,667,0,543,0,543
2314068,turbobaerchen,0,1,332,0,0,0,0
2314244,vaizhlezz,0,1,197,0,0,0,0
2314840,*luzifer*,8,11,37640,21109,195,0,21304
2326023,Ata Udal,14,1,2252,0,0,0,0
2327236,TRBashing,0,1,829,0,91,0,91
2332271,Jokelan,267,1,1961,0,0,0,0
2335309,Audiluft,114,2,2291,1410,2576,10471,14457
2339794,REKIT,0,1,368,0,0,0,0
2341461,Vampire1,0,1,220,0,3340,0,3340
2342017,Hanftiger,0,1,1586,216,6561,2895,9672
2342210,Dämonenkönig,282,1,2286,0,0,0,0
2349646,Rabenmann20,95,3,4977,203,93,0,296
2351874,Raaawrr,77,4,15209,9847,25319,2,35168
2355753,dl3101,8,5,9481,8174,26,0,8200
2359175,gisispock,521,1,345,0,0,0,0
2363816,wifi,247,10,32650,217,929,0,1146
2375326,olliwilli,144,1,2727,2068,37605,10362,50035
2376206,Gery 15,0,1,26,0,0,0,0
2376637,Zwockel20,19,1,1305,0,1171,0,1171
2384888,tilgin,0,1,643,60,12622,0,12682
2387304,schoersi,554,1,3237,0,0,0,0
2390715,Razor491,0,1,231,0,0,0,0
2395835,majory,0,1,805,0,0,0,0
2412701,Pippiar,176,1,703,0,4,0,4
2415593,chemische stadt,39,1,1366,0,0,0,0
2419698,Kendo1,312,1,1016,240,0,0,240
2425525,Razor04,181,1,582,0,971,0,971
2425826,Striker222,601,1,1203,0,0,0,0
2427964,homboy-frank,544,1,759,0,40,0,40
2443377,jifka,297,1,2787,0,308,0,308
2444984,Bauernsepp,293,2,5435,0,290,2338,2628
2460140,Lukso,0,1,149,0,0,0,0
2467275,potiguar1974,342,1,3247,0,0,0,0
2471620,El Shit,446,1,1840,0,956,0,956
2475332,0664,0,1,426,0,41,0,41
2504443,FerryVienna,0,1,130,0,0,0,0
2513190,Groschatau,0,1,320,0,0,0,0
2513210,Red208,376,1,3077,210,60,0,270
2522339,Sir.Snoopy,444,1,3524,0,0,0,0
2524878,hagtysja,77,1,3257,900,0,0,900
2525326,Marlboro Red,0,1,26,0,0,0,0
2538184,der-einsame-wolf,138,1,1205,0,0,0,0
2539215,Miknik,223,1,1129,0,68,0,68
2542603,**KingMeffi**,542,1,519,0,5295,0,5295
2543115,Comander Marill,0,1,134,0,87,0,87
2543815,Avalon68,0,1,166,0,0,0,0
2560242,DaSilva1978,175,1,187,0,432,0,432
2566327,Jani444,480,1,442,0,179,0,179
2566530,-ReXor-,6,1,1963,0,0,0,0
2567982,Fino1963,0,1,3187,0,26,0,26
2568739,Stef der Killer,0,1,2019,2950,0,0,2950
2572253,13dome13,348,1,1221,0,0,0,0
2590130,der anfaenger,346,1,423,0,359,0,359
2598281,Bruderlowenherz,0,1,320,0,1022,0,1022
2603009,Gnadi67,0,1,788,0,0,0,0
2606474,Folwark Illugison,3,1,3172,0,102,0,102
2607380,herkules 3,413,4,8257,9082,0,0,9082
2613067,does this look infected?,473,3,7470,27,351,0,378
2617477,Saraclia,101,1,1922,7272,0,0,7272
2622884,Diesi95,0,1,894,0,60,0,60
2626221,Mc Richi,0,1,1409,0,0,0,0
2629821,titchen,138,1,585,0,0,0,0
2632406,Dogs1,0,1,178,0,0,0,0
2632635,sturkopf,0,1,26,0,0,0,0
2636022,myron12310,0,3,8064,1472,182,0,1654
2642692,Amydala32,114,1,825,0,3108,0,3108
2646418,Frostmonarch44,0,1,5628,111,0,0,111
2652136,Sandra34,3,3,14257,5970,219,0,6189
2656458,Der Rächer der H.,408,1,1645,0,26,0,26
2661895,amorin,386,1,1842,0,0,0,0
2663633,Usbekistan,139,1,1506,0,3609,0,3609
2671317,Kle-92,0,1,689,0,0,0,0
2672701,Alfred.,0,1,104,0,0,0,0
2677487,König Leondros,0,1,371,0,182,0,182
2677727,lucifer08,314,1,916,0,17181,0,17181
2679213,dark siver,423,1,3834,0,0,0,0
2679276,ANHALTINER1,0,1,1451,50,142,0,192
2682450,Shuuhei,0,1,1415,4748,9820,0,14568
2684434,tgru1,165,3,5813,8426,325,0,8751
2692451,Lord Hurricane,0,1,1853,50,14,0,64
2709178,Die grauen Adler,0,1,316,26,0,0,26
2720463,seehas56,223,1,1093,0,400,0,400
2722276,Jöel,0,1,951,0,0,0,0
2727215,MefoHunter,386,1,450,0,0,0,0
2741812,Dragon Burg,613,1,3650,0,14058,0,14058
2746540,König Astra,0,1,1950,90,0,0,90
2755831,Gunter der Burgunder,63,2,3714,2844,10,0,2854
2756224,Infernalischer Drache,0,1,26,0,0,0,0
2779332,Lüttringhauser,30,2,6415,3624,555,613,4792
2781865,Letty87,0,1,295,0,0,0,0
2786643,Iceman78,0,1,1019,0,557,0,557
2797585,caesar1990,257,1,2910,0,0,0,0
2804029,spielnix,41,1,1729,0,1652,0,1652
2807607,Andy467,386,4,4765,9058,130,0,9188
2811774,Ölümsüz Kahraman,0,0,0,0,918,0,918
2813519,screamhert,0,1,1502,0,0,0,0
2815069,Ares01,413,4,13009,723,26,0,749
2815150,susa,295,1,4241,352,228,293,873
2817313,Sir von Hoffenheim,383,1,2514,0,322,0,322
2822683,xZaiZunx,362,0,0,0,1366,0,1366
2827873,Bratenbrutzler,0,1,150,0,0,0,0
2833750,sebpyka,114,2,2982,1590,7813,0,9403
2835098,Erstbestajunge,0,1,26,0,0,0,0
2843385,back* to Home,110,3,5495,0,299,0,299
2862059,schweini?31,0,0,0,0,1090,0,1090
2865875,flying-man,131,1,2537,0,0,0,0
2875899,debaier,152,1,164,0,0,0,0
2876883,charliyi,232,1,3263,0,0,0,0
2880548,Der welten Zerstörer,461,3,6963,3636,857,32,4525
2884541,Lord Aries,41,1,3498,0,0,29,29
2887937,King Lothar 3,0,1,408,0,3990,0,3990
2898146,Püppili,63,2,3446,9,0,0,9
2901348,AnDup,0,1,924,0,0,0,0
2904998,Winney Puuh1,0,1,2685,6398,326,0,6724
2915936,DooMRaptor,0,1,26,0,0,0,0
2919699,jan 08,0,2,4401,0,302,0,302
2924886,huey65,377,1,626,0,0,0,0
2926315,Gameforum,154,0,0,0,15972,0,15972
2927517,Diemacht1,0,1,1907,0,1558,0,1558
2935721,Fushi888,0,0,0,0,442,0,442
2943946,Armin9,0,1,3731,25254,0,0,25254
2946413,Kirito sao,0,1,1036,0,0,0,0
2948997,Hellsingx3,0,1,1557,0,180,0,180
2950142,Raindl,95,6,15092,9786,434,0,10220
2951338,BushidoMuaytTaiFan,0,1,43,0,0,0,0
2951522,doubble9999,0,1,1961,0,0,0,0
2959267,brodnic,0,1,601,0,308,0,308
2959934,Hektor 111,0,1,727,0,0,0,0
2961549,UBER-RTS,0,1,178,0,0,0,0
2962689,DonDingDong,0,1,1538,0,0,0,0
2965180,Ticabell,0,1,375,0,0,0,0
2969224,soulmaster666,6,1,911,0,659,0,659
2972903,Steinfaust Y,222,1,1265,0,587,0,587
2981106,LiiKeAFreaaK,0,1,2449,0,0,0,0
2981138,Manulord,0,1,1421,0,0,0,0
2989803,power miners,0,1,1216,0,944,0,944
2992563,CoMunichCation,467,1,475,0,149,0,149
2994701,LordFishi,202,1,229,58,99,0,157
2995090,Wagegg,0,1,2365,0,14328,0,14328
3002110,robby5,0,1,249,0,0,0,0
3011627,PimpMyNeck,121,1,865,0,0,0,0
3014704,esse3,0,0,0,0,4142,0,4142
3016889,Benjoh2,0,1,75,0,0,0,0
3016955,Suea,176,1,503,0,1926,0,1926
3019681,Sennerin,285,2,4867,0,208,0,208
3020287,ORMEN,591,1,762,3790,4164,0,7954
3023691,AVALON2009,482,1,652,135,186,0,321
3029779,markus.civ,39,1,892,12,20,0,32
3031607,Seuche75,0,1,3300,2760,66,0,2826
3033488,TheUnrealSlimShady,368,1,898,0,0,0,0
3034750,gandalf der 01,316,1,802,340,657,0,997
3036004,Ronny X,0,1,462,0,0,0,0
3037125,DomiLP,399,1,4389,8,21013,0,21021
3038553,DON1980,61,1,2978,0,0,0,0
3039070,MattCity,533,4,22271,60973,6741,0,67714
3049448,Rammsess,0,1,637,0,0,0,0
3056942,schlumpf 19,0,1,904,0,13437,0,13437
3060911,Morgana Le Fay,21,1,1648,0,30,0,30
3068514,resch121,0,1,193,0,0,0,0
3072380,DarkSlide1994,0,1,26,0,0,0,0
3074049,Alexa555,0,1,530,0,0,0,0
3077939,Augilfo,37,3,6864,12652,544,3948,17144
3079876,Ultrafurz,108,1,2993,0,0,0,0
3081957,Eisennator,0,1,547,0,0,0,0
3084607,GoldJunge999,461,1,5496,27077,2193,13635,42905
3085077,Thondor,0,1,235,0,0,0,0
3085501,WuestenFuchss,0,1,1421,0,0,0,0
3087497,Karl Hermann,384,0,0,94,3447,0,3541
3091488,redbull303,167,1,1863,0,7547,0,7547
3094599,McOwen,150,7,14645,26172,143,932,27247
3096060,-Focke-,225,1,7066,6270,0,0,6270
3100104,susilari,0,1,81,0,0,0,0
3100947,Michel der Grausame,473,1,3493,0,0,0,0
3103702,OG Kush Lauterbach,74,1,726,0,4,0,4
3107331,hallo-gisela,0,1,834,0,0,0,0
3116062,torkiller,3,2,5347,8821,0,0,8821
3118288,Morglum,114,5,16373,181,372,28,581
3126992,-Kasde-,342,1,2425,0,0,0,0
3128422,cptnchaos,0,1,26,0,0,0,0
3130542,Austriapitbull,232,1,3573,6575,0,456,7031
3136890,xebox,0,1,434,0,1173,0,1173
3143715,EchtkPvL,0,1,1791,0,0,0,0
3144164,kampfzahn,0,1,2163,0,0,0,0
3148113,bloodyface,18,1,3185,10740,155,0,10895
3151882,Dicker1985,0,1,26,0,0,0,0
3158433,Slade Wilson,0,1,2807,4,10,0,14
3162736,schlotzi,65,1,763,0,0,0,0
3172459,Rocky09,0,1,2957,101,0,0,101
3179289,IronSteel,0,1,527,0,186,0,186
3182831,Torti22222,0,1,443,0,873,0,873
3213705,Piero I,0,1,26,0,0,0,0
3230217,hölmut,0,1,1643,0,156,0,156
3234977,Pepi Ritter,0,1,304,0,0,0,0
3237093,Defence 232,0,1,349,0,1637,0,1637
3240273,Slayer666Slayer,348,1,396,0,837,0,837
3240324,Luckylos3r,423,1,2063,0,0,0,0
3245276,Piratentot,0,1,581,0,450,0,450
3246288,teucek,0,1,3723,0,86,0,86
3248439,Hero-Queen,14,1,3667,0,0,0,0
3254951,John Merge,0,1,120,0,26,0,26
3257711,NAxxxOR,0,1,193,0,0,0,0
3259870,templer 1118,2,1,630,0,2232,0,2232
3266776,Jerremy198,29,1,3317,241,0,0,241
3271179,Sir Schmieder,0,1,155,0,120,0,120
3274478,sato75,312,1,1524,34,1234,0,1268
3274619,Mimose11,318,1,1568,311,0,0,311
3276379,agent scally,0,1,454,0,0,0,0
3287479,xaver39,0,1,122,0,549,0,549
3289691,Warriors 23,295,1,2898,32467,22,0,32489
3304353,kunigunde62,0,1,91,0,0,0,0
3317083,Metalolli,342,1,385,0,0,0,0
3323662,SilverBig,412,4,9553,2192,1919,0,4111
3327844,Jin Woo,232,2,7334,2472,0,0,2472
3344458,Lord Mantrax,0,1,380,0,60,0,60
3348969,Fc energie,0,1,483,0,11966,0,11966
3351481,NoDoubt,0,1,421,0,4,0,4
3356538,-MaXiMuZ-,588,4,6527,2567,10514,0,13081
3365545,GsC Fighter,462,1,895,0,5107,0,5107
3366443,winkmirzu,0,1,894,248,12396,0,12644
3379636,Blaulichter,0,1,379,0,578,0,578
3382442,Meisterwerk,282,3,4723,252,105,99,456
3385146,dasglug,0,0,0,0,182,0,182
3387377,gery40,0,1,449,0,8,0,8
3392114,Romerrius,0,1,1734,36,0,0,36
3392858,Engelskrieger 8,56,1,921,0,200,0,200
3392934,Timmy das Schäfchen,0,1,138,0,0,0,0
3405957,Kiri878,257,1,2180,156,0,0,156
3407741,Freiheit2000,0,1,135,0,0,0,0
3411934,Mickey69,14,1,1539,39,0,0,39
3434913,Mettwurst001,168,1,2035,0,60,0,60
3436998,Brunhold,167,1,297,0,12,0,12
3437389,gothicVI,0,1,455,0,1019,0,1019
3440179,alexx1238,0,1,49,1560,4228,0,5788
3440784,ema54,0,1,499,0,0,0,0
3447585,Spike123456789,0,1,592,0,0,0,0
3449459,Trochaeus,419,1,1182,0,0,0,0
3453488,gueggi,0,1,223,0,0,0,0
3454984,bondle,0,2,4317,56,470,0,526
3459464,Wangerooge,119,3,5904,772,422,0,1194
3459704,KKrauti,59,2,4110,0,169,0,169
3462792,Friedensnobelpreisträger,183,1,1011,0,0,0,0
3465046,Darvinci,0,1,26,0,0,0,0
3465287,drache micha,350,1,1312,0,32,0,32
3467579,*Draco*,110,1,512,0,5236,0,5236
3468267,Papermaker,256,0,0,15612,4162,54358,74132
3469106,- Kampfkoloss -,295,3,12817,9185,34,0,9219
3472244,Grisu-Krümel,0,1,708,16,0,0,16
3474131,Bountyqueen,177,1,629,0,468,0,468
3478371,könig Björn,65,1,3897,0,0,0,0
4824573,S. Jeffrey,0,1,3641,3358,284,0,3642
7593337,Siegfriedson,0,1,280,0,243,0,243
7595575,be.le,0,1,252,0,0,0,0
7598683,thecrow09,177,1,726,0,1188,0,1188
7608140,magie92,20,1,2652,12,0,0,12
7611787,Lady Sparrow,78,1,2009,0,0,457,457
7617925,Lorenor Zorro69,0,0,0,0,1157,0,1157
7621130,Chrisch33,293,1,3276,0,0,5210,5210
7624103,Nervix,0,1,917,0,0,0,0
7627091,Wynnypuuu,0,1,2531,2076,194,0,2270
7627991,Meister - Propper,20,1,336,0,0,0,0
7639221,The Phantom 007,90,1,504,36,12088,1842,13966
7646509,Nyynyya,95,1,408,94,4100,0,4194
7647170,konni1990,316,1,2110,0,70,0,70
7654106,marcel989,237,1,711,0,0,0,0
7664851,Ameliae,152,1,1302,0,0,0,0
7667875,Tellstown,160,2,4503,1704,568,0,2272
7668055,EZhome,63,1,3593,3636,0,0,3636
7682250,Jaganott,0,1,2789,8445,1394,0,9839
7688782,Andreas der Hunne,0,1,195,0,2812,0,2812
7690653,Apocalyptimus,29,1,2129,0,118,0,118
7690802,JCVD,0,1,241,11,5456,0,5467
7693690,Giganto 1506,10,1,2682,10,0,0,10
7697330,bannanidimotte,0,1,274,0,104,0,104
7698082,tommitom,0,1,552,0,30,0,30
7698320,MoTz4Pain,0,0,0,53,12916,0,12969
7704883,Thorongil II,0,5,18555,47343,1599,0,48942
7707042,Paddiniho,523,1,917,0,20334,0,20334
7707065,Da Julien,167,1,3547,0,0,0,0
7712374,jepus,0,1,733,0,496,0,496
7712451,hilley,413,1,644,0,0,0,0
7714224,brueckenbulle,0,1,2767,0,0,0,0
7715742,H1N1ko,0,2,2388,1934,632,0,2566
7717016,MMonstrum,496,1,642,0,0,0,0
7719928,stafa2,0,1,236,0,3223,0,3223
7721275,shigamini,0,1,199,0,0,0,0
7726094,Ge3debauer,160,3,8489,0,418,0,418
7730087,cody99,148,7,24339,4748,208,0,4956
7731714,maxi.x7,0,1,901,0,64,0,64
7734546,Franki Peters,0,1,110,0,0,0,0
7734781,Miedi,613,4,8618,14005,262,0,14267
7742857,djemre1991,516,1,3761,114,0,0,114
7745932,Facetrain,0,1,26,0,0,0,0
7755816,ZeCeKahn,30,1,2396,0,0,0,0
7756628,Arthur der neunte,178,2,2931,0,182,1,183
7758047,Canim123,451,1,783,0,0,0,0
7759953,tillmannsimon,0,1,48,0,0,0,0
7760625,XXtimaaeXX,0,1,26,0,0,0,0
7764645,Lionheart II,440,1,321,0,6612,0,6612
7776593,Lord Eastwick,163,1,3842,1,0,0,1
7776657,c.klitschko,39,1,777,0,0,0,0
7780487,MHL1,11,1,1399,256,119,0,375
7780921,till500k,41,2,3455,0,0,0,0
7784288,Koreison,0,1,150,0,0,0,0
7785993,keutschi,342,1,2216,0,0,0,0
7791102,ThE JoKeR.,0,1,26,0,0,0,0
7805538,Matzerot29,0,1,439,0,132,0,132
7805918,MoehreOlli,25,3,5251,10894,48,4033,14975
7806131,parker10,0,1,1990,32,31,0,63
7808206,MoehreFranky,25,2,4072,0,197,1186,1383
7810677,Haucky,0,1,637,0,78,0,78
7811077,mayster,114,1,1791,0,0,0,0
7825556,Speed1988,0,1,1030,0,1574,0,1574
7837755,Temar,87,3,4373,4633,78,0,4711
7838943,Maurice44,137,1,26,0,8610,0,8610
7843039,Banyahster,0,1,38,0,0,0,0
7857075,Toxicco,0,1,255,0,69,0,69
7860348,Vollmond62,142,1,716,0,17,489,506
7866086,Mamaplatzda,0,1,868,0,1948,0,1948
7869583,michi9595,56,1,1702,0,0,0,0
7869989,1415,0,1,330,0,81,0,81
7879631,gjk1,553,1,478,0,1111,0,1111
7880842,chaurus,625,2,3194,0,26,0,26
7882883,schlartzi,0,1,386,0,0,0,0
7883310,Master Raller,47,2,4885,6947,174,0,7121
7887904,noah 11111,0,1,390,0,0,0,0
7890448,ThePurge187,114,1,1708,20,158,0,178
7897137,WirKlauenSATAnlagen,0,1,26,0,0,0,0
7897717,Königder Könige,11,1,3846,2055,0,0,2055
7901216,MOH1,226,1,1895,0,20015,0,20015
7904967,East India Company,541,3,8321,2954,10,234,3198
7906706,Niklas2710,131,1,1248,0,0,0,0
7909153,Crime2,128,4,8125,0,418,0,418
7917499,Schwarz-zu-Blau,322,8,24452,19498,377,0,19875
7921491,Tyr Anasazi,185,1,1446,0,0,0,0
7927886,ZZZZ4444,0,1,782,0,0,0,0
7934108,loewenherz01,0,1,94,0,65,0,65
7936026,Billardspieler,41,4,8721,3692,26298,0,29990
7936236,jonny1965,0,1,767,0,0,0,0
7940389,i wie,0,1,359,0,0,0,0
7944359,dragon1967,0,1,179,0,533,0,533
7945509,turbo1tom,0,1,821,0,826,0,826
7948181,Honeyqueen,0,1,26,0,0,0,0
7949590,Diabetiker,0,1,257,0,0,0,0
7954330,Ritter ohne Mut,0,1,1696,0,322,0,322
7956383,Krieger Gondors,0,1,302,0,485,0,485
7958107,Luck1104,313,1,1200,0,0,0,0
7958717,Schiefey93,0,1,906,0,36,0,36
7958886,Normannenfels,0,1,26,367,4222,0,4589
7961306,AURORA*NOX,153,1,974,0,0,9,9
7961799,REV-Bremerhaven,165,6,18504,40972,76,3015,44063
7969496,HerrClaus,21,1,5233,0,0,0,0
7970409,chrischy66,0,1,545,0,869,0,869
7970769,Phosby,99,1,586,0,0,0,0
7974902,gELEEbANANE,0,1,38,0,0,0,0
7976002,nicklas2009,108,1,3805,1012,0,0,1012
7979971,nonamePDG,0,1,190,0,0,0,0
7980586,chilli 90,365,1,1229,0,0,0,0
7993086,Ritter Darkmore,88,1,2651,4043,10,0,4053
7996265,pokkenwilli,0,1,298,0,0,0,0
8004100,Whigger,28,2,10716,9273,0,2638,11911
8006337,stri-72,0,1,498,0,249,0,249
8007706,nowo3,0,1,2501,240,0,0,240
8009331,maxoma,369,1,2992,0,156,0,156
8012511,Basilisk55,565,3,9636,8901,4127,0,13028
8013865,timmäh14,533,3,16569,86219,40,0,86259
8017853,maccamplay,366,1,1286,0,0,0,0
8017942,worry69,119,3,4784,0,169,0,169
8021860,Kimba225,230,1,1316,0,38,0,38
8023121,albert kempter,0,1,731,0,660,0,660
8024461,seilram01,0,1,557,0,0,0,0
8033485,gerwolfen,461,1,4502,0,0,1151,1151
8036780,01037023,0,1,632,0,0,0,0
8037033,princess lea,0,1,313,0,30,0,30
8037199,Lord Trumkin der Treue,0,1,913,0,163,0,163
8039582,Rafael22,95,4,9671,358,0,0,358
8039657,nso1,0,1,1330,0,38,0,38
8046112,AnimalV,5,4,9438,0,258,0,258
8048244,selmana14,65,1,1782,0,0,0,0
8048594,ritter445,0,1,101,0,0,0,0
8048689,Immobilienhai,0,1,731,0,0,0,0
8051260,boschtler,0,1,1956,0,22,0,22
8059172,kendo01,459,3,4227,0,306,0,306
8070008,friend66,440,1,1729,0,0,0,0
8071173,SaZzzu,0,1,686,40,0,0,40
8071280,xXHorst OliverXx,226,1,1907,0,0,0,0
8072994,susi.4u,120,4,5086,44,667,0,711
8076591,Vitoxz,0,1,2116,0,40,0,40
8084861,Y nnik 2468,0,1,2004,0,0,0,0
8087031,SiXlE,159,1,1785,0,0,0,0
8088387,Pyro-Jan95,0,1,420,0,0,0,0
8090598,miracelmiracel,298,1,2020,20,308,0,328
8091743,Hoge 123,0,1,297,0,767,0,767
8092758,Entspannend,110,1,2575,0,0,0,0
8096091,Eishai,0,1,763,0,929,0,929
8096103,MasterofPeace,114,1,2510,260,691,0,951
8106081,Ofenkäse,0,1,3174,0,0,0,0
8110441,ANeu,0,1,267,0,72,0,72
8110480,Laelle King,0,1,62,0,1219,0,1219
8110776,Xului,0,1,368,0,5306,0,5306
8111844,joggi24,63,5,9668,0,722,0,722
8113697,Namenslos,0,1,212,0,146,0,146
8115957,Igor Pulatov,0,1,26,0,0,0,0
8116656,starwars71,98,1,1401,0,506,0,506
8120170,Lord Diggnsagg,238,1,1614,0,60,0,60
8123551,janniclass,0,1,601,0,10,0,10
8131470,Calina009,0,1,322,0,0,0,0
8131481,boto22,0,1,532,0,0,0,0
8133691,Wolszy04,0,1,372,0,420,0,420
8134989,moemmy,0,1,292,58,3179,0,3237
8135482,Salettimann,0,1,813,0,176,0,176
8135599,Adler23,156,1,1370,0,2442,0,2442
8141336,hajuwo,47,1,2525,0,501,0,501
8142713,WensiHasi,423,3,6169,0,39,0,39
8149229,andiiih,461,1,4952,0,0,6551,6551
8153826,--BARROW--,0,1,229,0,57,0,57
8155607,BüVo,0,1,2335,0,0,0,0
8156505,Lola05,0,1,2160,53,0,0,53
8160707,Chris 133,19,1,1767,0,300,0,300
8161459,Spitzebubbi,464,4,14761,66905,16214,297,83416
8167694,Ohrenarzt,0,1,478,0,96,0,96
8168972,harigen09,0,1,2275,0,334,0,334
8169554,Voosi,150,5,15287,8487,6590,1210,16287
8169743,trabbelmaker,0,1,62,0,0,0,0
8172660,Leonidas d.1,0,2,10017,25412,2639,0,28051
8175470,pelo64,366,1,1475,0,10,0,10
8185409,Dian Keto,384,1,3890,0,0,0,0
8186966,VergesseneSeele,290,1,266,0,6511,5,6516
8194909,Mundimat,0,0,0,0,12001,0,12001
8195285,sigurd von emsland,0,1,26,0,0,0,0
8198259,Tiger1896,59,1,3133,0,3293,0,3293
8198979,JustCallMeDaddy,0,1,26,0,0,0,0
8207383,Opa54,0,1,166,0,0,0,0
8209720,Todland,0,1,625,0,875,0,875
8213975,Loser84,293,4,5357,9,34335,0,34344
8214432,banane1314,0,1,332,0,1,0,1
8217072,Lo Gxbox,316,1,1666,0,896,0,896
8230207,Conan43,230,1,1623,1927,770,0,2697
8231565,Telegrafix,178,1,4242,0,0,0,0
8234377,Mehringer75,0,1,3689,42,12448,0,12490
8237990,rudiberbe,0,1,710,0,48,0,48
8239422,Waggland,472,3,8322,9144,28,8,9180
8243220,coffeemann,0,1,208,0,432,0,432
8245875,wutzegickel,167,1,1038,0,10,0,10
8246098,Eddy Garuzo,221,6,18354,37232,13,0,37245
8247226,Doug Funny,0,1,294,0,0,0,0
8247237,kokojo3,515,2,4476,14,820,0,834
8247369,Golde Roger,59,2,5643,7476,8,0,7484
8247637,bocki62,51,2,9582,0,91,254,345
8251401,Caprylic,0,1,677,0,30,0,30
8253419,ToTo0O0oT,276,1,2593,445,0,0,445
8253565,Kahona,0,1,159,0,0,0,0
8254079,Sennid,348,1,705,0,0,0,0
8255587,BlackMonsters,373,1,1257,0,0,895,895
8255635,*New-S-T*,0,1,213,0,0,0,0
8260921,Graf Herzer,0,1,1324,0,374,0,374
8262246,fantasiker,0,1,211,0,0,0,0
8269450,rutin,0,1,1935,0,0,0,0
8269463,Freckled,0,1,1151,0,0,0,0
8273303,dickkopf99,0,1,1185,0,114,0,114
8275390,fielmenn,0,1,317,0,58,0,58
8277166,Held der Nordfront,215,1,3066,9088,0,0,9088
8279230,Simpson-Bart,0,0,0,0,1812,0,1812
8280090,hart112,181,1,479,0,0,0,0
8282453,soana001,49,1,2945,0,0,0,0
8286107,Diamantblatt,0,1,145,0,0,0,0
8288900,MikeDragon,0,0,0,228,5230,0,5458
8290526,isgimlie,138,1,340,4,40888,0,40892
8300935,Bashtime?,0,1,26,0,3256,0,3256
8301038,Nom Anor,0,1,502,0,4344,0,4344
8304302,Ritter Alf 1,221,3,9424,1223,108,7,1338
8307895,Mansyk,0,2,2073,22009,86617,0,108626
8308415,Lord Michael der Grosse,63,3,11537,0,307,0,307
8308784,speedy801,0,1,371,0,0,0,0
8313953,Seargent1,0,1,2589,0,144,0,144
8315066,adon98,0,1,114,0,0,0,0
8316552,lu10ul,101,1,3821,0,474,0,474
8317587,Karolinger I,237,1,318,0,0,0,0
8319911,W0nki,39,1,2333,0,0,0,0
8324097,Rocker Max,0,1,862,0,140,0,140
8325022,Unicornlasagne,0,1,1568,8014,86,0,8100
8328690,blackblacky79,0,1,489,0,3350,0,3350
8337772,biglady97,0,1,126,0,0,0,0
8340700,schotter1966,0,1,706,0,1734,0,1734
8341356,Kettcar,10,1,1773,0,0,0,0
8344598,Lord Trigger,0,1,633,0,0,0,0
8354082,AndreasI.,0,1,332,0,0,0,0
8355696,Asick,0,1,2065,248,172,0,420
8363828,lord fussl,30,5,12075,4596,318,15346,20260
8370596,aL3xEy,123,1,2229,0,0,0,0
8377913,nicole68,0,1,242,0,529,0,529
8391066,Aphrodite66,413,1,4103,0,1295,0,1295
8393802,PLUESCHIOS,41,1,1193,0,0,0,0
8396350,Saced,0,0,0,0,1937,0,1937
8404340,wolleinvs,521,1,748,134,10,0,144
8404713,usk4,386,2,3219,0,169,0,169
8404900,roman133,448,1,332,0,266,0,266
8405997,KleinerRoterDrache,609,1,1188,0,0,0,0
8412736,dilma,176,1,1962,0,86,0,86
8416945,saik06,256,2,1531,18328,32083,13796,64207
8418936,König Constantin II.,12,1,4550,283,0,0,283
8423897,Rhune,0,1,1126,0,9333,0,9333
8429695,Manfred 73,0,1,1216,0,6,0,6
8430997,kingkodde,328,1,878,0,0,0,0
8435186,Schluppi100,368,1,837,0,0,0,0
8444925,Blechheim,276,1,2793,2358,0,0,2358
8447777,Zoeba,262,5,13289,37069,50,1419,38538
8449541,Svan I,77,4,5231,84,132,0,216
8453826,wegei,0,1,1130,0,0,0,0
8455208,Yvicus,318,1,3470,134,0,0,134
8455753,Fee.,82,1,312,0,142,0,142
8460835,d-s-d,529,2,5095,80,379,0,459
8460947,unkrautexx,0,1,1631,0,710,0,710
8462835,voitl,0,1,226,347,9057,0,9404
8463845,Seleucus,221,2,8848,134,0,0,134
8468592,FANKY III,82,1,225,0,4905,0,4905
8469495,3puma3,0,1,293,0,1789,0,1789
8475251,hasenkrieger98,21,1,3440,0,0,0,0
8477449,polover,0,1,80,0,0,0,0
